result,cap-shape,cap-shape,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0,x,y,e,0,f,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,x,s,e,0,y,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,d
0,x,s,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,d
0,x,s,n,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,f,s,n,0,y,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,d
0,f,y,n,0,s,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,p
0,x,s,e,0,s,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,d
0,k,s,n,0,f,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,p
0,f,s,n,0,y,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,d
0,f,y,n,0,f,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,d
0,f,y,e,0,y,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,p
0,f,y,e,0,s,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,l
0,f,y,n,0,f,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,d
0,x,s,e,0,y,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,l
0,f,y,n,0,s,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,d
0,f,s,n,0,s,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,d
0,f,s,e,0,f,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,p
0,x,s,n,0,y,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,d
0,f,y,e,0,f,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,d
0,k,y,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,l
0,f,s,n,0,y,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,p
0,f,y,n,0,f,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,p
0,f,s,e,0,y,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,l
0,x,s,n,0,f,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,l
0,f,s,e,0,f,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,p
0,x,s,e,0,f,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,d
0,f,y,e,0,s,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,d
0,x,s,e,0,y,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,p
0,f,s,e,0,s,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,p
0,f,s,n,0,f,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,p
0,x,s,n,0,y,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,p
0,x,s,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,d
0,f,s,e,0,s,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,d
0,x,s,e,0,f,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,l
0,x,s,n,0,s,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,l
0,f,s,e,0,f,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,d
0,x,y,e,0,s,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,l
0,x,s,n,0,y,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,p
0,x,y,e,0,s,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,p
0,f,s,e,0,y,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,x,s,e,0,s,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,d
0,f,y,n,0,f,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,l
0,x,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,l
0,x,s,n,0,s,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,l
0,f,s,e,0,y,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,d
0,x,s,e,0,s,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,d
0,f,s,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,l
0,x,y,e,0,s,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,p
0,f,y,e,0,y,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,d
0,x,y,e,0,s,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,p
0,k,y,n,0,y,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,f,y,n,0,y,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,x,y,e,0,f,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,l
0,f,s,n,0,y,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
0,x,s,e,0,s,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,d
0,f,s,e,0,y,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,d
1,x,f,g,0,n,f,w,b,g,e,?,k,k,w,w,p,w,2,p,w,s,g
0,x,s,e,0,y,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,p
0,f,s,n,0,f,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,l
0,f,s,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,p
0,x,s,e,0,f,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,l
0,x,s,e,0,y,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,l
0,x,s,e,0,s,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,l
0,f,y,e,0,y,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,d
1,b,f,g,0,n,f,w,b,w,e,?,s,s,w,w,p,w,2,p,w,s,g
0,f,y,n,0,s,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,d
0,f,y,e,0,f,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,d
0,f,y,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,d
0,f,s,n,0,f,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,l
0,f,y,n,0,f,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,d
0,x,y,e,0,s,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,d
0,f,y,n,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,x,s,n,0,y,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,d
0,f,y,e,0,f,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,d
1,k,f,g,0,n,f,w,b,p,e,?,k,s,w,w,p,w,2,p,w,s,g
1,b,s,n,0,n,a,c,b,y,e,?,s,s,o,o,p,n,1,p,o,c,l
0,f,s,n,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,x,s,n,0,s,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,p
0,f,y,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,l
0,f,s,e,0,s,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,l
0,f,y,n,0,y,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,l
0,f,s,n,0,f,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,d
0,f,y,e,0,y,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,p
0,f,y,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,l
0,f,s,n,0,s,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,l
0,x,s,e,0,y,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,d
1,x,f,w,0,n,f,w,b,g,e,?,s,k,w,w,p,w,2,p,w,n,g
0,f,s,n,0,f,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,p
0,x,s,e,0,y,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,l
0,x,s,n,0,y,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,d
0,x,s,n,0,y,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,l
0,x,s,n,0,f,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,d
0,k,y,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,d
0,f,s,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,p
0,x,y,e,0,y,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,p
0,f,s,n,0,y,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,p
0,f,s,n,0,f,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,d
0,x,s,n,0,s,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,l
0,x,s,n,0,f,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,d
0,x,y,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,f,s,e,0,f,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,d
0,f,s,e,0,s,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,l
0,f,y,n,0,f,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,p
0,x,s,e,0,s,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,l
0,f,s,e,0,s,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,l
0,f,y,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,d
0,f,y,e,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,l
0,x,y,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,f,y,n,0,f,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,f,s,n,0,f,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,f,s,n,0,y,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,p
0,k,y,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,f,s,e,0,y,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,x,s,e,0,s,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,p
0,x,y,e,0,y,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,p
0,f,y,e,0,f,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,l
0,x,y,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,d
0,f,y,e,0,f,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,l
0,f,y,n,0,y,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,d
0,f,y,e,0,y,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,l
0,x,y,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
0,x,s,e,0,y,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,d
0,f,s,e,0,f,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,l
0,f,s,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,p
0,x,s,e,0,f,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
0,f,s,e,0,y,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,p
0,f,s,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
0,f,s,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,l
0,f,y,e,0,f,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,d
0,f,y,n,0,s,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,p
0,k,s,e,0,f,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,l
0,f,s,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,d
0,f,y,n,0,y,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,p
0,f,s,e,0,s,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,l
0,f,y,e,0,y,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,l
0,x,s,n,0,y,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,p
0,k,y,n,0,y,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,p
0,x,y,e,0,s,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,d
0,x,s,e,0,f,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,l
1,x,s,g,0,n,f,w,b,w,e,?,k,s,w,w,p,w,2,p,w,n,g
0,k,y,n,0,y,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,d
0,x,s,n,0,y,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,p
0,f,s,n,0,s,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,p
0,f,s,n,0,s,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,p
0,x,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,p
0,f,s,e,0,f,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,l
0,f,y,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,f,y,e,0,f,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,p
0,f,s,n,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,l
0,f,s,e,0,f,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,p
0,x,s,n,0,f,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,p
0,f,s,e,0,f,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,l
0,x,s,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
0,f,s,e,0,y,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,d
0,f,y,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,p
0,k,y,e,0,s,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,p
0,f,s,n,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
0,k,y,e,0,s,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,d
0,f,s,e,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,l
0,f,y,e,0,s,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,l
0,f,s,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,l
1,b,s,n,0,n,a,c,b,n,e,?,s,s,o,o,p,o,1,p,o,c,l
0,x,s,n,0,f,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,d
0,f,y,e,0,s,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,l
0,f,y,n,0,s,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,d
0,f,s,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,d
0,f,y,n,0,f,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,p
0,k,y,n,0,m,f,c,b,w,e,c,k,y,c,c,p,w,0,n,w,c,d
0,x,s,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,p
0,f,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,k,y,n,0,y,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,d
0,f,s,e,0,f,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,p
1,k,s,w,0,n,f,w,b,g,e,?,k,k,w,w,p,w,2,p,w,s,g
0,f,y,n,0,y,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,l
0,f,y,n,0,y,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,d
0,f,y,n,0,y,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,p
0,f,s,n,0,s,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,d
0,f,s,n,0,y,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,f,y,e,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,p
0,x,s,e,0,f,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,d
0,f,y,n,0,f,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,p
0,x,s,n,0,f,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,p
0,x,s,e,0,f,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,l
0,x,s,e,0,y,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,l
0,f,y,e,0,y,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,d
0,x,s,n,0,y,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,d
0,x,s,e,0,s,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,p
0,f,s,n,0,f,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,l
0,x,s,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,l
0,f,y,e,0,y,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,d
0,x,s,n,0,f,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,d
0,f,y,e,0,f,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,l
0,f,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,p
0,f,y,n,0,f,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,l
0,f,y,n,0,y,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,d
0,x,y,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,d
1,k,f,g,0,n,f,w,b,w,e,?,k,k,w,w,p,w,2,p,w,n,g
0,x,s,e,0,y,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,d
0,k,y,n,0,y,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,d
0,k,y,n,0,s,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,d
0,x,y,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,p
0,f,s,e,0,f,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,l
0,f,s,n,0,s,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,l
0,f,s,e,0,s,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,p
0,x,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,p
0,f,s,n,0,s,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,d
0,f,y,e,0,s,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,p
0,x,s,n,0,s,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,l
0,x,y,e,0,f,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,p
0,f,s,e,0,y,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,p
0,x,s,n,0,y,f,c,n,b,t,?,k,k,p,p,p,w,1,e,w,v,d
0,f,s,n,0,f,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,p
1,x,s,n,0,n,a,c,b,n,e,?,s,s,o,o,p,o,1,p,y,v,l
0,k,s,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,p
0,f,s,n,0,y,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,l
0,k,y,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,p
1,x,y,c,1,n,f,c,b,w,e,b,s,s,w,w,p,w,2,p,w,y,p
1,b,s,n,0,n,a,c,b,n,e,?,s,s,o,o,p,n,1,p,y,c,l
1,k,s,g,0,n,f,w,b,w,e,?,s,k,w,w,p,w,2,p,w,n,g
1,x,f,g,0,n,f,w,b,g,e,?,s,k,w,w,p,w,2,p,w,s,g
0,x,s,n,0,s,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,d
0,k,y,e,0,f,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
1,x,s,n,0,n,a,c,b,o,e,?,s,s,o,o,p,n,1,p,o,c,l
0,k,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,d
0,b,y,y,0,n,f,w,n,y,e,c,y,y,y,y,p,y,1,e,w,c,l
0,x,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,d
1,b,s,g,0,n,f,w,b,g,e,?,k,k,w,w,p,w,2,p,w,n,g
0,k,y,e,0,f,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,p
0,k,s,e,0,s,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,p
0,f,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,d
0,f,y,n,0,y,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,p
0,f,s,e,0,s,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,d
1,k,f,g,0,n,f,w,b,w,e,?,s,k,w,w,p,w,2,p,w,s,g
0,k,s,n,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
0,k,s,e,0,y,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,d
0,f,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,l
1,b,f,g,0,n,f,w,b,p,e,?,k,k,w,w,p,w,2,p,w,n,g
0,f,y,n,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,d
0,f,s,n,0,y,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,p
1,f,s,n,0,n,a,c,b,o,e,?,s,s,o,o,p,n,1,p,n,c,l
1,x,y,p,1,n,f,c,b,w,e,b,s,s,w,w,p,w,2,p,w,y,p
0,f,s,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,d
0,k,y,e,0,y,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,l
0,f,s,n,0,s,f,c,n,b,t,?,s,s,w,p,p,w,1,e,w,v,l
1,b,s,w,0,n,f,w,b,w,e,?,s,k,w,w,p,w,2,p,w,n,g
0,x,y,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,p
0,f,y,e,0,y,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,l
0,f,s,e,0,y,f,c,n,b,t,?,k,s,w,p,p,w,1,e,w,v,l
0,k,y,n,0,f,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,d
1,x,f,w,0,n,f,w,b,p,e,?,s,s,w,w,p,w,2,p,w,s,g
1,b,s,w,0,n,f,w,b,p,e,?,s,s,w,w,p,w,2,p,w,n,g
0,k,s,e,0,y,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,f,y,n,0,y,f,c,n,b,t,?,s,k,w,w,p,w,1,e,w,v,l
1,f,y,n,1,n,f,c,b,w,e,b,s,s,w,w,p,w,2,p,w,v,p
0,k,s,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,d
0,k,s,n,0,y,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,l
0,f,y,n,0,s,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,l
0,f,y,e,0,m,a,c,b,w,e,c,k,y,c,c,p,w,0,n,w,c,d
0,x,s,e,0,f,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,d
0,k,y,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,p
0,x,s,n,0,s,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,l
0,k,s,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,k,y,n,0,f,f,c,n,b,t,?,s,k,w,p,p,w,1,e,w,v,l
0,f,y,e,0,f,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
1,x,f,w,0,n,f,w,b,w,e,?,s,s,w,w,p,w,2,p,w,s,g
0,k,s,n,0,s,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,d
0,f,s,n,0,f,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,p
0,k,s,e,0,y,f,c,n,b,t,?,s,k,p,p,p,w,1,e,w,v,d
0,k,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,k,y,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,l
1,k,f,w,0,n,f,w,b,g,e,?,s,s,w,w,p,w,2,p,w,s,g
0,k,s,n,0,f,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,p
0,k,y,n,0,s,f,c,n,b,t,?,k,s,p,p,p,w,1,e,w,v,l
0,k,s,n,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,k,s,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,d
0,x,s,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,l
0,x,y,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,l
0,f,s,e,0,y,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,p
0,k,y,n,0,f,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,d
1,b,s,n,0,n,f,c,b,w,e,b,y,y,n,n,p,w,2,p,w,y,d
0,f,s,n,0,f,f,c,n,b,t,?,s,s,p,w,p,w,1,e,w,v,p
0,k,y,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,1,e,w,v,d
1,x,s,n,0,n,f,c,b,w,e,b,y,y,n,n,p,w,2,p,w,y,d
0,f,s,n,0,f,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,d
0,k,s,n,0,y,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,l
0,f,y,n,0,s,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,p
0,x,s,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,p
1,k,f,w,0,n,f,w,b,w,e,?,s,s,w,w,p,w,2,p,w,s,g
0,f,y,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,d
0,x,s,e,0,y,f,c,n,b,t,?,s,k,p,w,p,w,1,e,w,v,p
0,x,s,n,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,l
0,f,s,n,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,p
0,k,s,n,0,y,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,l
0,k,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,1,e,w,v,p
0,k,s,e,0,s,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,l
0,x,s,e,0,f,f,c,n,b,t,?,k,k,w,p,p,w,1,e,w,v,d
1,b,s,n,0,n,f,c,b,w,e,b,y,y,n,n,p,w,2,p,w,y,p
0,k,s,e,0,y,f,c,n,b,t,?,k,s,p,w,p,w,1,e,w,v,p
0,x,s,n,0,f,f,c,n,b,t,?,s,s,w,w,p,w,1,e,w,v,p
0,x,y,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,1,e,w,v,p
0,f,s,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,1,e,w,v,l
